age,taille,Habitat,sexe,stade_evolution
19,24,Desert,femelle,2
23,31,Plaine,male,2
11,12,Foret,male,1
27,43,Desert,male,2
8,8,Grotte,femelle,1
12,15,Marecage,femelle,2
21,41,Montagne,femelle,3
13,14,Foret,male,2
5,6,Plaine,male,1
15,24,Foret,femelle,2
30,31,Foret,femelle,3
4,7,Foret,femelle,2
28,36,Desert,femelle,2
12,14,Desert,femelle,1
5,7,Desert,femelle,1
30,48,Montagne,male,2
21,21,Marecage,male,2
15,29,Foret,femelle,2
29,37,Montagne,male,2
26,49,Grotte,femelle,3
21,22,Plaine,male,2
11,14,Montagne,femelle,2
22,41,Grotte,male,2
20,37,Marecage,male,2
8,15,Marecage,male,1
24,43,Desert,male,2
16,31,Desert,femelle,2
21,21,Plaine,femelle,3
23,25,Grotte,femelle,2
25,45,Desert,male,2
7,10,Marecage,femelle,1
6,7,Marecage,male,1
8,14,Montagne,male,1
15,24,Grotte,femelle,2
15,27,Foret,male,2
17,21,Montagne,femelle,2
27,48,Desert,male,2
18,24,Plaine,femelle,3
4,7,Foret,male,1
8,10,Foret,femelle,2
6,6,Foret,male,1
18,22,Grotte,femelle,2
2,2,Plaine,femelle,2
20,37,Montagne,male,2
26,27,Grotte,male,2
25,32,Montagne,femelle,3
17,18,Plaine,male,2
17,18,Desert,femelle,2
22,39,Marecage,femelle,2
18,31,Montagne,femelle,2
9,10,Montagne,femelle,2
1,1,Marecage,male,1
21,36,Desert,male,1
3,4,Grotte,femelle,1
1,1,Foret,femelle,1
13,22,Desert,femelle,1
29,40,Montagne,male,2
16,19,Foret,male,2
10,17,Montagne,femelle,2
30,30,Grotte,femelle,2
5,9,Grotte,femelle,1
5,9,Montagne,femelle,1
11,16,Desert,male,1
25,36,Plaine,femelle,3
13,16,Plaine,male,2
4,5,Marecage,male,1
1,1,Desert,male,0
11,17,Plaine,femelle,2
2,2,Plaine,male,1
14,15,Grotte,femelle,2
18,24,Marecage,male,2
13,21,Marecage,femelle,2
27,35,Desert,femelle,2
2,3,Montagne,femelle,1
20,25,Montagne,male,2
21,23,Plaine,male,2
22,38,Montagne,male,2
29,55,Grotte,male,2
14,16,Marecage,femelle,2
15,15,Foret,male,2
15,24,Grotte,femelle,2
22,32,Plaine,femelle,3
22,40,Plaine,male,2
29,47,Marecage,femelle,3
8,15,Foret,male,1
20,22,Grotte,male,1
8,10,Desert,male,1
30,41,Desert,male,2
20,39,Desert,male,1
10,14,Grotte,male,1
27,45,Foret,male,2
7,10,Marecage,femelle,1
2,2,Marecage,male,1
18,35,Montagne,femelle,2
14,20,Desert,femelle,1
27,44,Plaine,male,3
8,10,Marecage,male,1
4,5,Montagne,femelle,1
8,11,Montagne,male,1
5,5,Foret,male,1
28,34,Foret,femelle,3
7,13,Foret,male,1
19,21,Plaine,male,2
6,8,Marecage,male,1
22,38,Foret,femelle,3
5,8,Montagne,femelle,1
25,29,Desert,male,1
21,29,Marecage,male,2
11,13,Desert,male,1
3,4,Grotte,male,1
23,42,Grotte,male,2
3,4,Marecage,male,1
10,12,Desert,femelle,1
29,49,Foret,femelle,3
20,35,Montagne,femelle,2
5,5,Grotte,femelle,1
21,27,Plaine,femelle,3
19,25,Desert,femelle,2
3,3,Foret,male,1
28,30,Marecage,male,2
6,8,Desert,male,1
25,48,Desert,male,2
6,10,Grotte,femelle,1
24,25,Montagne,male,2
10,12,Desert,male,1
3,5,Marecage,femelle,1
4,4,Marecage,femelle,1
6,11,Desert,femelle,1
8,12,Grotte,male,1
13,24,Grotte,male,1
23,24,Marecage,femelle,2
9,16,Desert,male,1
27,29,Plaine,femelle,3
3,3,Montagne,femelle,1
16,19,Marecage,femelle,2
10,18,Montagne,femelle,2
21,32,Plaine,male,2
3,3,Montagne,femelle,1
18,30,Desert,male,1
30,38,Desert,femelle,2
12,15,Desert,male,1
13,23,Marecage,male,1
17,27,Grotte,male,1
18,24,Grotte,femelle,2
8,13,Desert,femelle,1
6,11,Desert,male,1
11,17,Foret,femelle,2
2,3,Marecage,femelle,1
6,7,Montagne,femelle,1
6,6,Foret,male,1
25,31,Montagne,male,2
4,6,Plaine,male,1
3,5,Marecage,male,1
25,29,Marecage,male,2
12,21,Montagne,male,1
16,27,Montagne,male,2
14,27,Grotte,femelle,2
16,21,Grotte,femelle,2
24,42,Desert,male,2
22,41,Montagne,femelle,3
16,16,Montagne,femelle,2
6,6,Marecage,male,1
2,2,Foret,male,1
20,21,Grotte,femelle,2
10,11,Grotte,male,1
3,5,Grotte,femelle,1
30,56,Desert,femelle,3
29,35,Grotte,femelle,2
10,18,Montagne,male,1
15,28,Desert,femelle,2
9,12,Foret,femelle,2
5,9,Marecage,male,1
5,5,Montagne,femelle,1
16,19,Grotte,male,1
19,35,Foret,male,2
20,39,Desert,femelle,2
3,4,Desert,femelle,1
9,17,Marecage,femelle,2
30,58,Plaine,femelle,3
28,29,Marecage,femelle,2
13,15,Plaine,femelle,2
15,20,Desert,femelle,2
8,12,Plaine,femelle,2
12,21,Plaine,male,2
21,36,Marecage,femelle,2
15,26,Desert,male,1
10,16,Montagne,femelle,2
17,27,Desert,male,1
16,31,Desert,femelle,2
13,22,Grotte,male,1
20,26,Grotte,femelle,2
4,5,Montagne,male,1
17,29,Grotte,femelle,2
27,29,Foret,male,2
22,35,Montagne,male,2
2,3,Foret,femelle,1
17,21,Desert,male,1
18,27,Marecage,male,2
9,11,Grotte,femelle,1
13,13,Grotte,male,1
30,34,Plaine,male,3
29,37,Foret,femelle,3
11,20,Desert,male,1
14,21,Foret,male,2
7,11,Montagne,male,1
2,2,Montagne,femelle,1
28,29,Marecage,male,2
4,7,Montagne,femelle,1
13,20,Plaine,femelle,2
5,7,Desert,male,0
19,26,Grotte,femelle,2
15,17,Desert,male,1
2,3,Foret,femelle,1
30,41,Grotte,femelle,3
4,4,Marecage,femelle,1
13,16,Marecage,male,1
9,9,Montagne,male,1
25,28,Marecage,femelle,2
1,1,Marecage,male,1
12,13,Foret,male,1
21,39,Montagne,femelle,3
3,4,Marecage,male,1
2,3,Desert,male,0
4,5,Desert,femelle,1
29,35,Plaine,male,3
11,14,Desert,femelle,1
1,1,Marecage,femelle,1
28,39,Plaine,femelle,3
12,17,Marecage,male,1
30,44,Montagne,femelle,3
10,14,Marecage,male,1
30,37,Plaine,male,3
17,20,Foret,femelle,2
16,22,Plaine,femelle,2
30,57,Plaine,femelle,3
22,24,Marecage,femelle,2
25,27,Marecage,femelle,2
17,23,Plaine,femelle,2
20,33,Montagne,femelle,2
12,22,Plaine,male,2
22,31,Marecage,male,2
28,48,Desert,femelle,2
3,5,Plaine,femelle,2
12,13,Plaine,femelle,2
27,48,Plaine,femelle,3
4,7,Foret,femelle,2
11,20,Desert,male,1
27,45,Foret,male,2
5,5,Plaine,male,1
3,3,Desert,male,0
1,1,Marecage,male,1
27,29,Montagne,male,2
3,5,Foret,femelle,2
17,24,Foret,femelle,2
12,23,Montagne,male,1
24,28,Plaine,male,2
4,5,Grotte,male,1
21,39,Montagne,femelle,3
29,30,Foret,femelle,3
1,1,Plaine,femelle,2
25,41,Grotte,male,2
14,26,Plaine,male,2
9,10,Montagne,male,1
30,54,Grotte,male,2
10,10,Desert,male,1
27,43,Desert,femelle,2
8,15,Marecage,male,1
9,15,Grotte,male,1
29,43,Foret,femelle,3
19,30,Foret,femelle,2
18,27,Marecage,male,2
19,21,Foret,femelle,2
28,31,Foret,male,2
2,2,Montagne,femelle,1
10,18,Foret,male,1
23,29,Montagne,femelle,2
16,21,Marecage,male,1
19,29,Foret,femelle,2
18,25,Plaine,male,2
20,38,Desert,femelle,2
13,16,Desert,femelle,1
14,15,Marecage,femelle,2
2,2,Plaine,femelle,2
18,22,Desert,femelle,2
10,12,Plaine,femelle,2
5,9,Marecage,femelle,1
6,8,Foret,male,1
10,19,Grotte,male,1
2,2,Foret,femelle,1
8,15,Marecage,femelle,2
8,12,Marecage,femelle,1
6,7,Montagne,femelle,1
28,34,Desert,male,2
3,4,Montagne,femelle,1
1,1,Foret,male,1
17,19,Marecage,male,1
4,4,Plaine,male,1
24,29,Marecage,male,2
13,15,Montagne,male,1
5,5,Plaine,male,1
16,22,Desert,male,1
20,37,Grotte,femelle,2
20,24,Desert,femelle,2
29,38,Grotte,male,2
18,26,Montagne,male,2
15,18,Marecage,male,1
20,32,Desert,femelle,2
29,57,Desert,male,2
29,38,Grotte,male,2
29,54,Grotte,femelle,3
2,2,Marecage,male,1
24,34,Grotte,male,2
26,44,Desert,male,2
15,21,Desert,male,1
1,1,Desert,femelle,1
5,5,Marecage,male,1
9,9,Foret,femelle,2
24,29,Plaine,femelle,3
8,15,Montagne,femelle,2
15,15,Marecage,femelle,2
10,12,Marecage,male,1
12,12,Montagne,femelle,2
29,33,Desert,femelle,2
28,45,Desert,femelle,2
15,22,Grotte,male,1
18,28,Marecage,male,2
21,26,Montagne,male,2
7,7,Foret,male,1
11,12,Montagne,male,1
15,29,Plaine,male,2
25,29,Grotte,femelle,2
1,1,Grotte,male,0
12,21,Marecage,male,1
8,10,Desert,femelle,1
26,50,Marecage,femelle,3
4,7,Foret,male,1
7,9,Plaine,male,1
21,30,Grotte,femelle,2
22,34,Desert,femelle,2
1,1,Grotte,male,0
19,21,Montagne,femelle,2
6,10,Montagne,male,1
30,51,Desert,femelle,3
3,3,Desert,femelle,1
5,7,Desert,femelle,1
15,22,Foret,femelle,2
29,32,Desert,male,2
23,23,Foret,male,2
16,16,Foret,femelle,2
11,14,Plaine,male,2
1,1,Grotte,male,0
9,13,Desert,femelle,1
18,26,Marecage,femelle,2
17,28,Montagne,femelle,2
13,15,Grotte,male,1
17,24,Plaine,male,2
10,18,Desert,male,1
2,2,Montagne,male,1
20,26,Plaine,femelle,3
3,4,Grotte,femelle,1
5,5,Marecage,male,1
17,22,Grotte,male,1
17,33,Grotte,femelle,2
12,21,Desert,femelle,1
28,54,Montagne,male,3
9,16,Marecage,male,1
2,2,Montagne,male,1
28,55,Grotte,femelle,3
4,7,Desert,male,0
18,26,Desert,femelle,2
21,30,Desert,male,1
18,19,Desert,femelle,2
6,9,Foret,male,1
8,14,Grotte,male,1
12,17,Montagne,male,1
2,2,Grotte,femelle,1
13,14,Foret,male,2
10,11,Foret,male,1
8,11,Montagne,male,1
30,39,Desert,male,2
2,3,Grotte,male,0
2,3,Marecage,femelle,1
20,26,Desert,femelle,2
19,28,Foret,femelle,2
22,29,Grotte,femelle,2
3,3,Plaine,femelle,2
3,3,Marecage,male,1
4,4,Desert,femelle,1
11,16,Desert,male,1
9,16,Marecage,male,1
5,6,Plaine,femelle,2
27,45,Grotte,male,2
1,1,Desert,male,0
6,11,Plaine,femelle,2
22,40,Plaine,femelle,3
11,15,Grotte,femelle,1
22,42,Desert,male,2
6,6,Plaine,femelle,2
29,53,Desert,male,2
3,3,Plaine,femelle,2
18,29,Desert,male,1
18,34,Grotte,femelle,2
18,27,Grotte,male,1
5,5,Marecage,femelle,1
10,18,Montagne,male,1
5,9,Grotte,male,1
15,23,Foret,femelle,2
12,17,Desert,male,1
15,17,Grotte,femelle,2
6,8,Grotte,male,1
15,16,Foret,femelle,2
27,33,Marecage,male,2
6,9,Foret,femelle,2
11,13,Plaine,male,2
20,34,Grotte,femelle,2
26,28,Grotte,male,2
7,12,Grotte,femelle,1
6,7,Desert,male,0
24,43,Marecage,male,2
11,18,Montagne,male,1
11,17,Desert,femelle,1
4,7,Grotte,femelle,1
13,14,Foret,femelle,2
2,3,Foret,male,1
4,4,Foret,femelle,2
22,28,Montagne,male,2
18,19,Foret,male,2
11,21,Grotte,femelle,2
12,21,Montagne,male,1
9,16,Montagne,femelle,2
28,28,Foret,femelle,3
16,21,Marecage,male,1
2,2,Marecage,femelle,1
15,23,Grotte,femelle,2
11,14,Montagne,femelle,2
25,37,Grotte,femelle,2
12,15,Montagne,femelle,2
13,17,Grotte,male,1
24,43,Desert,femelle,2
17,22,Marecage,male,1
14,15,Grotte,femelle,2
12,22,Desert,femelle,1
19,31,Grotte,male,1
6,10,Montagne,femelle,2
8,12,Plaine,male,1
30,54,Plaine,femelle,3
20,30,Montagne,femelle,2
24,33,Montagne,femelle,3
26,40,Plaine,femelle,3
5,9,Plaine,femelle,2
3,3,Plaine,femelle,2
27,35,Plaine,male,2
17,25,Foret,femelle,2
21,21,Desert,femelle,2
6,9,Plaine,femelle,2
6,8,Montagne,femelle,2
6,6,Grotte,male,1
26,40,Grotte,male,2
20,30,Foret,male,2
8,15,Desert,male,1
19,23,Marecage,femelle,2
15,17,Plaine,male,2
7,13,Marecage,male,1
15,20,Plaine,male,2
24,24,Plaine,femelle,3
12,17,Montagne,male,1
13,22,Montagne,male,1
29,29,Montagne,male,2
11,15,Montagne,femelle,2
10,12,Grotte,male,1
9,17,Montagne,femelle,2
4,7,Plaine,femelle,2
9,11,Plaine,male,1
9,14,Grotte,male,1
5,8,Plaine,male,1
8,9,Plaine,male,1
19,36,Grotte,femelle,2
17,23,Grotte,male,1
7,9,Grotte,male,1
5,9,Montagne,femelle,1
18,18,Plaine,femelle,2
22,23,Desert,male,1
18,26,Plaine,femelle,3
10,11,Plaine,male,2
16,18,Plaine,femelle,2
26,41,Grotte,femelle,2
4,5,Grotte,femelle,1
28,53,Montagne,femelle,3
11,15,Montagne,male,1
10,13,Foret,male,1
25,39,Grotte,femelle,2
13,13,Marecage,femelle,2
27,40,Foret,femelle,3
27,34,Grotte,femelle,2
25,38,Grotte,femelle,2
20,38,Montagne,femelle,2
17,23,Plaine,male,2
15,20,Grotte,male,1
18,19,Montagne,femelle,2
18,30,Marecage,femelle,2
3,5,Grotte,femelle,1
21,24,Plaine,male,2
29,45,Marecage,femelle,3
26,41,Plaine,male,3
15,22,Marecage,male,1
13,18,Marecage,male,1
8,14,Montagne,male,1
28,51,Grotte,femelle,3
14,19,Montagne,male,1
7,12,Desert,male,1
28,39,Montagne,male,2
30,53,Foret,male,3
21,40,Montagne,male,2
6,6,Grotte,femelle,1
22,29,Foret,male,2
26,33,Foret,male,2
11,14,Montagne,male,1
25,48,Plaine,male,3
14,16,Marecage,male,1
26,44,Montagne,male,2
12,18,Foret,male,2
11,18,Marecage,femelle,2
28,33,Marecage,male,2
26,46,Montagne,femelle,3
5,7,Montagne,male,1
22,40,Foret,male,2
13,23,Marecage,femelle,2
18,31,Montagne,femelle,2
17,19,Marecage,male,1
16,25,Montagne,male,2
16,26,Grotte,femelle,2
29,52,Montagne,male,3
28,51,Grotte,male,2
13,19,Marecage,male,1
28,37,Plaine,femelle,3
28,42,Montagne,male,2
3,5,Desert,male,0
1,1,Desert,femelle,1
7,10,Grotte,femelle,1
14,21,Plaine,male,2
17,29,Grotte,male,1
18,20,Marecage,femelle,2
28,31,Plaine,male,2
3,4,Grotte,femelle,1
29,55,Plaine,male,3
11,20,Plaine,femelle,2
1,1,Grotte,femelle,1
22,27,Desert,male,1
27,52,Foret,male,3
28,42,Foret,male,2
24,24,Grotte,femelle,2
28,53,Montagne,male,2
27,38,Montagne,male,2
6,6,Grotte,femelle,1
23,40,Montagne,male,2
6,11,Montagne,male,1
10,12,Marecage,male,1
16,29,Marecage,femelle,2
17,32,Montagne,femelle,2
19,31,Marecage,femelle,2
13,17,Marecage,male,1
11,13,Plaine,femelle,2
27,32,Desert,male,2
20,38,Grotte,femelle,2
10,13,Plaine,male,2
15,25,Plaine,femelle,2
24,43,Grotte,male,2
11,11,Plaine,male,2
18,19,Grotte,male,1
24,35,Desert,femelle,2
25,43,Foret,femelle,3
27,53,Grotte,male,2
1,1,Plaine,male,1
3,3,Desert,male,0
5,6,Foret,male,1
10,17,Grotte,femelle,1
27,51,Desert,femelle,2
18,32,Desert,male,1
27,37,Grotte,male,2
21,25,Montagne,male,2
23,26,Plaine,male,2
2,2,Foret,male,1
6,9,Plaine,femelle,2
4,5,Foret,male,1
1,1,Plaine,male,1
24,44,Desert,femelle,2
10,11,Foret,femelle,2
19,19,Marecage,femelle,2
19,29,Plaine,femelle,3
6,10,Foret,male,1
4,7,Montagne,male,1
14,19,Grotte,femelle,2
21,40,Desert,male,2
25,30,Montagne,male,2
23,44,Foret,male,2
15,19,Plaine,male,2
12,13,Foret,femelle,2
1,1,Desert,femelle,1
27,40,Desert,femelle,2
12,20,Desert,femelle,1
7,13,Marecage,male,1
3,4,Grotte,femelle,1
27,43,Marecage,male,2
9,14,Desert,femelle,1
15,18,Montagne,femelle,2
14,17,Montagne,femelle,2
22,43,Grotte,femelle,2
9,16,Marecage,femelle,2
25,28,Desert,male,1
19,20,Desert,male,1
15,28,Montagne,male,2
5,7,Marecage,femelle,1
29,57,Marecage,femelle,3
19,32,Marecage,male,2
25,48,Desert,femelle,2
6,11,Plaine,male,1
28,46,Montagne,femelle,3
28,45,Foret,femelle,3
22,35,Grotte,femelle,2
9,15,Grotte,male,1
19,35,Marecage,male,2
20,31,Plaine,male,2
3,3,Plaine,femelle,2
23,35,Montagne,femelle,3
21,37,Montagne,male,2
28,54,Grotte,male,2
27,28,Marecage,femelle,2
10,16,Grotte,femelle,1
25,36,Desert,femelle,2
25,48,Marecage,male,2
3,5,Grotte,male,1
3,3,Grotte,femelle,1
14,23,Foret,male,2
4,5,Montagne,male,1
19,27,Foret,femelle,2
5,6,Marecage,femelle,1
22,34,Desert,male,1
6,10,Plaine,male,1
15,23,Plaine,femelle,2
10,10,Marecage,male,1
5,5,Desert,male,0
2,2,Foret,femelle,1
29,55,Montagne,male,3
9,12,Plaine,male,2
15,29,Montagne,male,2
2,2,Desert,femelle,1
24,46,Grotte,femelle,2
24,30,Montagne,femelle,2
28,28,Grotte,femelle,2
10,14,Desert,male,1
18,35,Marecage,femelle,2
11,20,Foret,male,2
23,26,Foret,femelle,3
27,33,Montagne,femelle,3
30,50,Montagne,male,3
25,37,Marecage,femelle,2
12,14,Plaine,femelle,2
10,16,Grotte,male,1
21,39,Marecage,femelle,2
27,34,Plaine,femelle,3
27,27,Plaine,femelle,3
30,48,Desert,femelle,2
18,23,Grotte,male,1
7,7,Marecage,male,1
4,7,Foret,male,1
11,12,Grotte,femelle,1
30,30,Montagne,femelle,3
15,29,Marecage,male,1
14,21,Grotte,male,1
20,33,Desert,male,1
13,13,Marecage,male,1
13,24,Marecage,male,1
21,33,Desert,male,1
22,43,Foret,femelle,3
1,1,Grotte,femelle,1
6,11,Plaine,femelle,2
8,13,Montagne,femelle,2
3,3,Desert,femelle,1
18,28,Plaine,male,2
27,31,Foret,femelle,3
13,17,Montagne,male,1
29,50,Grotte,femelle,3
27,48,Foret,male,3
7,13,Marecage,male,1
22,28,Grotte,male,2
30,51,Grotte,male,2
27,51,Foret,femelle,3
28,53,Grotte,male,2
24,38,Grotte,femelle,2
8,15,Foret,male,1
20,27,Desert,male,1
19,24,Grotte,male,1
14,24,Foret,male,2
24,36,Montagne,femelle,3
3,3,Foret,male,1
13,21,Marecage,male,1
12,14,Marecage,femelle,2
18,30,Desert,male,1
27,47,Desert,femelle,2
19,28,Desert,femelle,2
13,24,Foret,male,2
30,46,Foret,male,3
6,10,Montagne,male,1
16,27,Marecage,male,1
15,28,Grotte,femelle,2
19,34,Marecage,femelle,2
23,45,Marecage,femelle,3
6,11,Foret,male,1
4,4,Plaine,male,1
15,19,Grotte,femelle,2
19,23,Grotte,male,1
5,5,Plaine,male,1
15,22,Foret,male,2
18,30,Montagne,male,2
9,10,Grotte,male,1
4,7,Foret,femelle,2
24,34,Grotte,femelle,2
28,48,Marecage,femelle,3
23,38,Montagne,femelle,3
11,12,Foret,femelle,2
1,1,Marecage,femelle,1
2,3,Foret,femelle,1
27,44,Montagne,femelle,3
30,48,Grotte,male,2
27,43,Desert,male,2
8,14,Desert,femelle,1
3,4,Desert,femelle,1
9,13,Montagne,male,1
3,5,Foret,femelle,2
3,4,Grotte,male,1
25,34,Desert,femelle,2
22,25,Marecage,femelle,2
27,33,Marecage,male,2
26,39,Montagne,male,2
19,34,Plaine,male,2
8,14,Marecage,male,1
4,4,Marecage,femelle,1
7,12,Desert,femelle,1
9,13,Foret,male,1
5,7,Montagne,male,1
10,19,Marecage,femelle,2
22,38,Marecage,male,2
4,4,Plaine,male,1
9,16,Grotte,male,1
11,17,Montagne,femelle,2
18,21,Plaine,femelle,2
6,10,Desert,femelle,1
22,33,Plaine,male,2
14,27,Desert,femelle,2
8,8,Desert,male,1
3,5,Grotte,femelle,1
15,17,Foret,male,2
4,4,Plaine,femelle,2
9,12,Desert,male,1
15,23,Plaine,male,2
20,39,Montagne,male,2
25,25,Montagne,femelle,2
3,5,Marecage,male,1
12,16,Marecage,male,1
28,42,Plaine,male,3
18,33,Marecage,male,2
18,30,Marecage,male,2
26,41,Plaine,femelle,3
17,21,Desert,femelle,2
28,52,Grotte,femelle,3
16,18,Grotte,femelle,2
19,34,Desert,femelle,2
26,46,Plaine,male,3
7,11,Plaine,femelle,2
8,14,Desert,femelle,1
28,46,Montagne,femelle,3
15,29,Montagne,femelle,2
16,21,Foret,male,2
7,11,Desert,femelle,1
19,21,Montagne,femelle,2
16,26,Desert,male,1
18,27,Grotte,femelle,2
24,27,Marecage,femelle,2
21,38,Marecage,male,2
1,1,Grotte,male,0
14,19,Grotte,femelle,2
14,14,Marecage,male,1
20,27,Desert,femelle,2
16,24,Marecage,femelle,2
18,30,Plaine,male,2
29,35,Foret,femelle,3
18,20,Desert,femelle,2
15,24,Desert,femelle,2
6,7,Marecage,male,1
1,1,Desert,male,0
25,39,Foret,male,2
1,1,Montagne,male,1
6,8,Plaine,femelle,2
7,12,Foret,male,1
9,10,Montagne,femelle,2
12,15,Desert,male,1
19,31,Marecage,male,2
23,28,Foret,male,2
11,18,Montagne,femelle,2
8,10,Marecage,femelle,1
18,23,Marecage,male,1
25,31,Marecage,femelle,2
3,5,Grotte,male,1
23,32,Foret,femelle,3
6,8,Foret,male,1
29,47,Grotte,femelle,3
9,12,Plaine,femelle,2
8,10,Foret,male,1
14,18,Desert,male,1
4,7,Montagne,femelle,1
17,33,Foret,femelle,2
1,1,Grotte,femelle,1
1,1,Grotte,male,0
5,9,Desert,male,0
24,46,Desert,femelle,2
12,21,Desert,male,1
18,21,Foret,femelle,2
23,24,Montagne,femelle,2
29,52,Foret,femelle,3
29,52,Marecage,femelle,3
1,1,Marecage,male,1
11,17,Foret,male,1
27,29,Desert,male,2
18,27,Grotte,femelle,2
14,25,Marecage,male,1
26,27,Desert,male,1
22,28,Plaine,femelle,3
5,9,Plaine,femelle,2
23,31,Foret,femelle,3
17,24,Marecage,femelle,2
5,7,Plaine,male,1
4,7,Plaine,male,1
16,25,Marecage,femelle,2
15,22,Plaine,femelle,2
27,37,Plaine,male,3
3,4,Montagne,male,1
2,2,Marecage,femelle,1
16,31,Foret,male,2
25,44,Foret,male,2
15,27,Montagne,male,2
8,8,Plaine,male,1
11,20,Plaine,male,2
13,13,Marecage,male,1
11,15,Montagne,femelle,2
2,3,Foret,male,1
28,49,Foret,femelle,3
22,38,Grotte,male,2
17,31,Desert,femelle,2
9,9,Plaine,male,1
15,23,Plaine,male,2
15,20,Grotte,femelle,2
3,4,Grotte,femelle,1
8,10,Grotte,male,1
23,28,Desert,femelle,2
21,24,Desert,femelle,2
21,31,Desert,femelle,2
6,8,Desert,male,1
6,10,Marecage,femelle,1
24,31,Foret,femelle,3
23,30,Foret,femelle,3
11,15,Desert,femelle,1
5,9,Desert,femelle,1
18,32,Foret,femelle,2
8,9,Montagne,male,1
29,29,Montagne,male,2
28,55,Desert,male,2
24,41,Grotte,femelle,2
18,31,Marecage,femelle,2
29,45,Desert,male,2
6,10,Foret,femelle,2
11,11,Desert,femelle,1
14,26,Montagne,male,2
9,9,Marecage,femelle,1
17,33,Montagne,femelle,2
16,29,Marecage,femelle,2
5,9,Grotte,femelle,1
17,31,Montagne,femelle,2
27,31,Montagne,femelle,3
6,10,Plaine,femelle,2
5,9,Marecage,femelle,1
28,32,Montagne,male,2
13,14,Desert,male,1
2,2,Grotte,male,0
26,38,Foret,femelle,3
3,3,Foret,femelle,1
2,3,Montagne,femelle,1
21,30,Marecage,male,2
28,53,Grotte,femelle,3
16,22,Montagne,male,2
27,32,Plaine,femelle,3
2,2,Foret,male,1
24,38,Foret,femelle,3
28,38,Foret,male,2
3,4,Montagne,male,1
16,30,Plaine,femelle,3
4,4,Montagne,femelle,1
12,21,Desert,femelle,1
16,20,Desert,male,1
17,33,Desert,femelle,2
10,13,Marecage,male,1
22,22,Foret,male,2
30,50,Plaine,femelle,3
7,11,Foret,male,1
20,24,Marecage,male,2
22,30,Montagne,femelle,2
30,52,Desert,femelle,3
29,30,Montagne,male,2
27,37,Desert,male,2
26,35,Montagne,femelle,3
4,5,Desert,male,0
7,10,Montagne,male,1
21,36,Desert,male,1
19,28,Grotte,male,1
18,25,Grotte,femelle,2
8,10,Montagne,femelle,2
17,28,Montagne,femelle,2
20,30,Grotte,femelle,2
23,45,Desert,male,2
16,25,Grotte,male,1
4,4,Desert,femelle,1
4,6,Grotte,male,1
22,34,Foret,femelle,3
14,26,Grotte,male,1
29,39,Foret,femelle,3
4,7,Montagne,femelle,1
20,25,Foret,femelle,2
10,18,Grotte,femelle,1
17,20,Marecage,male,1
16,19,Plaine,femelle,2
9,16,Desert,male,1
13,14,Desert,male,1
30,48,Montagne,femelle,3
22,31,Grotte,male,2
27,41,Foret,male,2
15,27,Grotte,femelle,2
7,7,Montagne,femelle,2
5,6,Marecage,femelle,1
29,34,Plaine,male,3
27,27,Foret,male,2
29,40,Foret,male,2
14,21,Marecage,male,1
28,51,Plaine,femelle,3
21,29,Grotte,femelle,2
3,5,Marecage,femelle,1
14,14,Plaine,male,2
3,4,Desert,femelle,1
8,13,Grotte,femelle,1
24,36,Foret,male,2
9,9,Plaine,male,1
24,31,Marecage,male,2
17,33,Plaine,femelle,3
8,9,Montagne,male,1
1,1,Grotte,femelle,1
25,40,Grotte,femelle,2
11,11,Montagne,male,1
27,44,Montagne,femelle,3
21,22,Montagne,male,2
13,13,Marecage,male,1
13,13,Desert,femelle,1
15,15,Foret,male,2
7,11,Marecage,femelle,1
2,3,Foret,male,1
28,32,Desert,femelle,2
5,5,Marecage,femelle,1
14,21,Desert,femelle,1
3,4,Plaine,male,1
15,20,Foret,femelle,2
29,48,Desert,male,2
5,7,Foret,femelle,2
28,41,Foret,male,2
28,55,Montagne,femelle,3
8,8,Grotte,male,1
29,46,Desert,male,2
8,12,Grotte,male,1
17,21,Marecage,male,1
3,5,Marecage,male,1
19,23,Montagne,femelle,2
1,1,Foret,femelle,1
29,41,Marecage,femelle,3
11,19,Marecage,femelle,2
24,24,Grotte,male,2
2,2,Plaine,male,1
11,13,Foret,femelle,2
13,23,Marecage,femelle,2
13,22,Desert,femelle,1
10,18,Marecage,femelle,2
30,50,Foret,femelle,3
17,22,Marecage,femelle,2
11,17,Grotte,femelle,1
29,33,Grotte,male,2
27,48,Marecage,femelle,3
2,2,Plaine,femelle,2
6,8,Marecage,male,1
6,8,Grotte,male,1
29,48,Desert,male,2
21,32,Montagne,femelle,2
16,30,Plaine,femelle,3
17,26,Desert,femelle,2
21,41,Foret,male,2
20,27,Montagne,male,2
16,17,Marecage,male,1
8,13,Plaine,femelle,2
8,12,Montagne,male,1
26,29,Marecage,male,2
16,26,Marecage,femelle,2
14,27,Marecage,femelle,2
9,11,Desert,femelle,1
3,4,Grotte,femelle,1
9,15,Foret,femelle,2
19,19,Grotte,male,1
8,13,Grotte,male,1
21,36,Desert,male,1
27,52,Desert,male,2
20,20,Grotte,femelle,2
11,11,Marecage,male,1
16,17,Foret,femelle,2
2,2,Marecage,femelle,1
19,36,Plaine,male,2
14,14,Marecage,male,1
21,33,Montagne,male,2
12,23,Foret,femelle,2
28,42,Marecage,femelle,3
28,48,Marecage,male,2
